LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags,Entity,Code,Year,GDP per capita (USD)
PRT,Portugal,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,56.0,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.2,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,78.1,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.3,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,48.0,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,53.0,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,43.0,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,61.0,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,36.0,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,5.4,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,5.4,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,5.5,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,6.4,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,4.7,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.0,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,1.0,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,1.0,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,8.27,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,11.29,,,Portugal,PRT,2020,32181.1545372343
PRT,Portugal,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,5.46,,,Portugal,PRT,2020,32181.1545372343
ESP,Spain,JE_LMIS,Labour market insecurity,L,Value,TOT,Total,PC,Percentage,0,Units,,,23.1,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,JE_LMIS,Labour market insecurity,L,Value,MN,Men,PC,Percentage,0,Units,,,21.1,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,JE_LMIS,Labour market insecurity,L,Value,WMN,Women,PC,Percentage,0,Units,,,25.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,JE_LMIS,Labour market insecurity,L,Value,HGH,High,PC,Percentage,0,Units,,,13.05,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,JE_LMIS,Labour market insecurity,L,Value,LW,Low,PC,Percentage,0,Units,,,36.71,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,1.8,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.1,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,21.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,82.1,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,84.7,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,79.7,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.9,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,23999.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,373548.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,62.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,68.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,57.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,7.66,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,6.65,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,8.82,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,38507.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,93.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,93.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,94.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,91.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,59.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,56.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,62.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,491.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,492.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,491.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,535.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,453.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,17.9,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,17.6,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,18.2,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,11.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,72.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,71.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,74.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,83.4,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.5,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,86.3,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,72.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,75.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,70.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,82.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,71.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,6.3,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,6.2,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,6.4,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,SW_LIFS,Life satisfaction,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,6.0,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,0.6,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,0.7,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,0.5,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,4.01,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,5.73,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,2.15,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,,,15.93,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,,,16.17,,,Spain,ESP,2020,36215.4475907307
ESP,Spain,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,,,15.48,,,Spain,ESP,2020,36215.4475907307
SWE,Sweden,JE_LMIS,Labour market insecurity,L,Value,TOT,Total,PC,Percentage,0,Units,,,3.2,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,JE_LMIS,Labour market insecurity,L,Value,MN,Men,PC,Percentage,0,Units,,,3.9,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,JE_LMIS,Labour market insecurity,L,Value,WMN,Women,PC,Percentage,0,Units,,,2.4,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,JE_LMIS,Labour market insecurity,L,Value,HGH,High,PC,Percentage,0,Units,,,2.15,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,JE_LMIS,Labour market insecurity,L,Value,LW,Low,PC,Percentage,0,Units,,,9.51,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,2.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,19.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,75.6,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,87.9,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,63.2,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.7,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,31287.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,77.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,78.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,75.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,1.12,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,1.3,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,0.92,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,42393.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,91.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,91.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,92.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,92.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,83.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,82.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,84.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,496.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,488.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,504.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,543.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,454.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,19.3,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,18.5,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,20.1,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,6.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,96.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,96.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,96.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.4,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.6,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.1,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,75.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,78.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,72.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,86.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,64.0,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,7.3,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,7.3,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,7.3,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,7.7,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,0.9,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,1.3,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,0.5,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,1.07,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,1.54,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,0.59,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,,,15.18,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,,,15.12,,,Sweden,SWE,2020,50683.3235097178
SWE,Sweden,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,,,15.23,,,Sweden,SWE,2020,50683.3235097178
TUR,Turkey,JE_LMIS,Labour market insecurity,L,Value,TOT,Total,PC,Percentage,0,Units,,,12.5,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,JE_LMIS,Labour market insecurity,L,Value,MN,Men,PC,Percentage,0,Units,,,10.2,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,JE_LMIS,Labour market insecurity,L,Value,WMN,Women,PC,Percentage,0,Units,,,14.9,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,JE_LMIS,Labour market insecurity,L,Value,HGH,High,PC,Percentage,0,Units,,,11.48,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,JE_LMIS,Labour market insecurity,L,Value,LW,Low,PC,Percentage,0,Units,,,11.22,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,1.5,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,8.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,20.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,59.8,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,67.3,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,52.4,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,52.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,71.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,32.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,2.39,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,1.65,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,3.94,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,86.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,86.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,90.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,82.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,39.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,43.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,35.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,425.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,420.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,429.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,460.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,400.0,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,18.3,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,18.6,,,Turkey,TUR,2020,28384.9877846263
TUR,Turkey,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,18.0,,,Turkey,TUR,2020,28384.9877846263
